"Date","Price","Open","High","Low","Vol.","Change %"
"May 20, 2020","92,552.0","91,335.0","92,877.0","91,335.0","1.44M","1.24%"
"May 19, 2020","91,416.0","92,390.0","92,877.0","91,172.0","1.72M","1.35%"
"May 18, 2020","90,198.0","89,954.0","90,766.0","88,493.0","1.08M","0.27%"
"May 15, 2020","89,954.0","91,741.0","92,146.0","88,818.0","2.78M","-1.95%"
"May 14, 2020","91,741.0","91,416.0","92,471.0","91,335.0","1.68M","-0.62%"
"May 13, 2020","92,309.0","91,903.0","93,364.0","89,305.0","3.01M","-0.18%"
"May 12, 2020","92,471.0","88,087.0","92,877.0","87,194.0","3.53M","4.98%"
"May 11, 2020","88,087.0","85,246.0","88,087.0","85,002.0","2.15M","3.33%"
"May 08, 2020","85,246.0","84,840.0","87,356.0","84,434.0","3.82M","1.55%"
"May 07, 2020","83,947.0","82,485.0","84,271.0","82,404.0","1.90M","1.87%"
"May 06, 2020","82,404.0","81,755.0","82,404.0","80,943.0","1.33M","1.00%"
"May 05, 2020","81,592.0","80,212.0","81,917.0","79,563.0","1.40M","2.97%"
"May 04, 2020","79,238.0","78,751.0","80,374.0","78,751.0","1.48M","-1.41%"
"Apr 29, 2020","80,374.0","80,780.0","81,105.0","80,374.0","2.12M","-1.49%"
"Apr 28, 2020","81,592.0","83,460.0","83,622.0","80,943.0","1.68M","-2.24%"
"Apr 27, 2020","83,460.0","86,463.0","86,463.0","83,460.0","2.34M","0.00%"
"Apr 24, 2020","83,460.0","80,618.0","83,460.0","79,157.0","4.35M","6.97%"
"Apr 23, 2020","78,020.0","80,050.0","80,050.0","77,858.0","1.73M","-1.44%"
"Apr 22, 2020","79,157.0","78,020.0","79,238.0","77,776.0","1.30M","0.72%"
"Apr 21, 2020","78,588.0","81,186.0","81,186.0","77,776.0","2.56M","-3.20%"
"Apr 20, 2020","81,186.0","81,186.0","82,161.0","81,186.0","1.77M","0.70%"
"Apr 17, 2020","80,618.0","81,186.0","81,267.0","80,374.0","2.12M","0.00%"
"Apr 16, 2020","80,618.0","80,618.0","80,780.0","80,293.0","1.39M","0.10%"
"Apr 15, 2020","80,537.0","80,943.0","80,943.0","80,537.0","1.06M","0.20%"
"Apr 14, 2020","80,374.0","80,780.0","80,943.0","80,131.0","1.27M","-0.10%"
"Apr 13, 2020","80,456.0","80,862.0","81,024.0","79,806.0","1.35M","-0.50%"
"Apr 10, 2020","80,862.0","81,186.0","81,186.0","79,644.0","1.33M","-0.50%"
"Apr 09, 2020","81,267.0","81,105.0","81,917.0","80,537.0","1.46M","1.11%"
"Apr 08, 2020","80,374.0","79,563.0","80,374.0","78,345.0","1.09M","0.51%"
"Apr 07, 2020","79,969.0","78,345.0","80,374.0","77,776.0","2.73M","2.39%"
"Apr 06, 2020","78,101.0","78,345.0","78,426.0","77,127.0","2.21M","1.26%"
"Apr 03, 2020","77,127.0","76,721.0","77,533.0","76,315.0","2.32M","1.06%"
"Apr 01, 2020","76,315.0","73,880.0","76,315.0","73,880.0","1.39M","3.30%"
"Mar 31, 2020","73,880.0","75,097.0","75,828.0","73,068.0","1.55M","-0.22%"
"Mar 30, 2020","74,042.0","73,068.0","75,097.0","72,256.0","1.87M","-3.08%"
"Mar 27, 2020","76,396.0","75,503.0","77,371.0","74,691.0","3.31M","0.11%"
"Mar 26, 2020","76,315.0","74,935.0","77,127.0","72,093.0","3.07M","2.17%"
"Mar 25, 2020","74,691.0","73,555.0","74,773.0","73,149.0","3.59M","6.85%"
"Mar 24, 2020","69,901.0","67,953.0","71,688.0","67,953.0","2.09M","2.87%"
"Mar 23, 2020","67,953.0","72,337.0","72,337.0","67,953.0","2.63M","-7.00%"
"Mar 20, 2020","73,068.0","72,256.0","74,123.0","72,256.0","2.78M","1.12%"
"Mar 19, 2020","72,256.0","75,503.0","76,315.0","72,256.0","3.33M","-6.32%"
"Mar 18, 2020","77,127.0","78,101.0","79,400.0","77,127.0","1.59M","-1.04%"
"Mar 17, 2020","77,939.0","77,939.0","78,264.0","77,127.0","2.15M","-1.03%"
"Mar 16, 2020","78,751.0","80,456.0","80,537.0","78,345.0","1.30M","-2.12%"
"Mar 13, 2020","80,456.0","77,289.0","81,673.0","77,289.0","2.59M","-1.78%"
"Mar 12, 2020","81,917.0","78,913.0","82,404.0","78,751.0","2.92M","-0.69%"
"Mar 11, 2020","82,485.0","82,810.0","85,246.0","80,537.0","2.75M","-0.10%"
"Mar 10, 2020","82,566.0","77,939.0","82,648.0","77,939.0","2.11M","4.84%"
"Mar 09, 2020","78,751.0","81,186.0","83,216.0","78,751.0","2.83M","-6.91%"
"Mar 06, 2020","84,596.0","84,840.0","85,083.0","84,109.0","797.90K","-0.29%"
"Mar 05, 2020","84,840.0","85,246.0","85,976.0","84,840.0","525.62K","-0.29%"
"Mar 04, 2020","85,083.0","85,489.0","86,057.0","84,840.0","735.36K","-0.47%"
"Mar 03, 2020","85,489.0","85,652.0","86,220.0","84,921.0","889.66K","0.76%"
"Mar 02, 2020","84,840.0","84,840.0","85,652.0","84,271.0","1.09M","0.00%"
"Feb 28, 2020","84,840.0","85,489.0","86,139.0","83,622.0","1.72M","-2.70%"
"Feb 27, 2020","87,194.0","85,246.0","87,194.0","84,271.0","1.04M","2.29%"
"Feb 26, 2020","85,246.0","86,626.0","86,626.0","85,246.0","1.62M","-2.78%"
"Feb 25, 2020","87,681.0","86,301.0","88,087.0","86,057.0","1.44M","1.50%"
"Feb 24, 2020","86,382.0","86,869.0","87,519.0","86,057.0","1.15M","-1.94%"
"Feb 21, 2020","88,087.0","87,275.0","88,818.0","87,275.0","1.78M","1.97%"
"Feb 20, 2020","86,382.0","86,869.0","87,275.0","86,301.0","749.54K","0.00%"
"Feb 19, 2020","86,382.0","85,246.0","86,626.0","85,246.0","953.36K","0.85%"
"Feb 18, 2020","85,652.0","87,519.0","87,519.0","85,489.0","1.29M","-1.86%"
"Feb 17, 2020","87,275.0","86,707.0","87,356.0","86,707.0","748.02K","0.84%"
"Feb 14, 2020","86,545.0","87,032.0","87,194.0","86,545.0","849.70K","-0.28%"
"Feb 13, 2020","86,788.0","87,032.0","87,275.0","86,545.0","856.27K","-0.28%"
"Feb 12, 2020","87,032.0","87,681.0","87,681.0","87,032.0","1.01M","0.00%"
"Feb 11, 2020","87,032.0","88,493.0","88,493.0","86,869.0","1.06M","-1.65%"
"Feb 10, 2020","88,493.0","88,493.0","88,818.0","87,113.0","1.09M","-1.09%"
"Feb 07, 2020","89,467.0","87,438.0","89,711.0","87,356.0","1.83M","2.51%"
"Feb 06, 2020","87,275.0","86,057.0","88,168.0","85,976.0","2.56M","0.84%"
"Feb 05, 2020","86,545.0","86,382.0","87,438.0","83,865.0","1.85M","1.52%"
"Feb 04, 2020","85,246.0","89,224.0","89,305.0","84,515.0","2.24M","-3.05%"
"Feb 03, 2020","87,925.0","82,404.0","89,711.0","81,998.0","2.75M","-0.18%"
"Jan 31, 2020","88,087.0","94,501.0","94,663.0","88,087.0","2.30M","-6.95%"
